,Unnamed: 0,BorrName,BorrStreet,BorrCity,BorrState,BorrZip,CDC_Name,CDC_Street,CDC_City,CDC_State,CDC_Zip,ThirdPartyLender_Name,ThirdPartyLender_City,ThirdPartyLender_State,ThirdPartyDollars,GrossApproval,ApprovalDate,ApprovalFiscalYear,DeliveryMethod,subpgmdesc,InitialInterestRate,TermInMonths,NaicsCode,NaicsDescription,ProjectCounty,ProjectState,BusinessType,LoanStatus,ChargeOffDate,GrossChargeOffAmount,target,Borrgsp,unemploy_bow,unemploy_pro,strdate,SP500,borrCDC,borrthird,borrpro,total,severity,termint,age,CDC_Zip_dm,ThirdPartyDollars_dm,InitialInterestRate_dm,count,diff,target1,target5,age1,age5
3914,4496,4331,200 S. MILITARY HIGHWAY,4585,47,23502,275,235,165,47,23510,0,0,1,0.0,11.571203807011967,1992-08-27,2,0,2,0.0,240,1038,379,982,49,2,PIF,,0.0,0,11.976604133758777,6.2666666666666675,6.2666666666666675,1992/08/27,6.027145345900995,1,0,1,106000.0,0.0,1,7463,0,1,1,1,4920,0,0,5285,6746
40718,59974,28360,268 LOVEJOY ROAD,3690,31,3301,48,310,56,31,3302,1355,300,37,12.429220196836386,11.964007453736913,2003-12-05,14,2,2,0.0,240,1022,426,895,32,1,PIF,,0.0,0,10.89910134858716,3.775,3.775,2003/12/05,6.968379900798572,1,1,1,407000.0,0.0,1,3346,0,0,1,1,803,0,0,1168,2629
34452,46710,3769,"103 SOCIAL HALL AVE., UNIT 0",5706,46,84101,179,150,210,46,84109,0,0,1,0.0,11.643962499267984,2001-10-17,12,0,2,0.0,240,873,482,1213,48,1,PIF,,0.0,0,11.238485987686056,5.791666666666668,5.791666666666668,2001/10/17,6.982946204387393,1,0,1,114000.0,0.0,1,4125,0,1,1,1,1582,0,0,1947,3408
24779,31694,16187,8500 PILLSBURY AVE SOUTH,558,24,55420,279,182,252,24,55110,0,0,1,0.0,12.111767460549332,1998-10-23,9,3,3,0.0,240,874,306,617,25,1,PIF,,0.0,0,12.070544975955775,2.775,2.775,1998/10/23,6.9769734994760935,1,0,1,182000.0,0.0,1,5215,0,1,1,1,2672,0,0,3037,4498
26079,33570,11805,16 EVERETT ROAD,2873,20,1746,22,316,261,20,2451,0,0,1,0.0,12.928781055513186,1999-03-12,9,2,2,0.0,240,0,0,899,21,1,PIF,,0.0,0,12.486656082178627,3.1749999999999994,3.1749999999999994,1999/03/12,7.166721442592902,1,0,1,412000.0,0.0,1,5075,0,1,1,1,2532,0,0,2897,4358
30357,39850,50833,3321 SE 21ST STREET,6609,17,66607,288,326,126,17,66044,0,0,1,0.0,12.409017571151187,2000-06-22,10,0,2,0.0,240,940,148,1268,18,1,PIF,,0.0,0,11.360405787668268,3.608333333333333,3.608333333333333,2000/06/22,7.281509574681697,1,0,1,245000.0,0.0,1,4607,0,1,1,1,2064,0,0,2429,3890
40772,60124,16146,ST.RT. 741 & LYTLE FIVE POIN,6162,36,45066,134,100,50,36,45212,769,271,42,13.493928313146204,13.165424782571751,2003-12-12,14,2,2,0.0,240,1029,370,1440,37,1,CHGOFF,2009-09-11,0.0,1,13.007047021989269,6.258333333333333,6.258333333333333,2003/12/12,6.98020617859205,1,1,1,1247000.0,0.0,1,2100,0,0,1,1,796,0,1,1161,2622
41368,61585,11133,4294 HWY 54,4886,25,65065,230,176,112,25,65109,1076,1175,31,12.928174076695106,12.84529412258351,2004-02-26,14,0,2,0.0,240,691,378,207,26,1,PIF,,0.0,0,12.274754602021401,5.858333333333333,5.858333333333333,2004/02/26,7.043954389830056,1,1,1,790750.0,0.0,1,3263,0,0,1,1,720,0,0,1085,2546
25544,32782,20694,3350 SOUTH M-40,2633,23,49419,149,153,104,23,49423,0,0,1,0.0,12.570719231334277,1999-01-12,9,0,2,0.0,240,910,1016,23,24,1,PIF,,0.0,0,12.729505068610539,3.691666666666667,3.691666666666667,1999/01/12,7.123277872426182,1,0,1,288000.0,0.0,1,5134,0,1,1,1,2591,0,0,2956,4417
31557,41800,45844,3206 LUYUNG DR.,5382,4,95742,231,329,63,6,80202,0,0,1,0.0,11.884495917930655,2000-11-21,11,3,3,0.0,240,879,971,1187,5,1,PIF,,0.0,0,14.140569481237971,5.433333333333334,5.433333333333334,2000/11/21,7.2066368838879855,0,0,1,145000.0,0.0,1,4455,0,1,1,1,1912,0,0,2277,3738
4785,5489,8743,2905 E SPEEDWAY,6659,3,85716,32,178,248,4,85711,0,0,1,0.0,12.007627804348722,1993-02-05,3,0,2,0.0,240,855,1017,1071,4,1,PIF,,0.0,0,11.399765725391092,6.408333333333332,6.408333333333332,1993/02/05,6.109091999550813,1,0,1,164000.0,0.0,1,7301,0,1,1,1,4758,0,0,5123,6584
21796,27470,42428,1337 GOLDENROD ROAD,773,50,98233,110,67,218,49,98168,0,0,1,0.0,13.149980489960699,1997-12-22,8,0,2,0.0,240,657,573,1283,52,1,PIF,,0.0,0,12.255843281261187,4.775,4.775,1997/12/22,6.86139716757338,1,0,1,514000.0,0.0,1,5520,0,1,1,1,2977,0,0,3342,4803
38448,54727,10723,1031 E. APACHE BLVD.,6529,3,85281,32,178,248,4,85711,539,344,53,14.220976332738884,14.018452218287162,2003-03-19,13,2,2,0.0,240,1022,426,847,4,1,PIF,,0.0,0,12.16916070510882,5.7666666666666675,5.7666666666666675,2003/03/19,6.774246766095871,1,0,1,2725000.0,0.0,1,3607,0,0,1,1,1064,0,0,1429,2890
36759,51198,34459,1911 REVERE DRIVE,523,29,58501,89,213,80,29,58104,0,0,1,0.0,11.767575435251748,2002-08-19,12,2,2,0.0,240,1041,645,183,30,2,PIF,,0.0,0,9.913932810397666,3.7416666666666663,3.7416666666666663,2002/08/19,6.858249871687312,1,0,1,129000.0,0.0,1,3819,0,1,1,1,1276,0,0,1641,3102
37587,52930,10667,869 SKYVIEW DRIVE,7051,42,29169,62,32,54,42,29210,319,1543,34,12.141539457711715,12.089544447235971,2002-12-02,13,0,2,0.0,240,660,96,798,44,1,PIF,,0.0,0,11.7778894242241,6.900000000000001,6.900000000000001,2002/12/02,6.841113244611048,1,0,1,365500.0,0.0,1,3714,0,0,1,1,1171,0,0,1536,2997
24684,31547,33748,ROUTE 11/30,3838,49,5254,286,257,157,48,5602,0,0,1,0.0,13.66932920519293,1998-10-08,9,0,2,0.0,240,0,0,113,51,1,CHGOFF,2005-01-18,0.0,1,9.750353855406619,2.95,2.95,1998/10/08,6.867391514874956,1,0,1,864000.0,0.0,1,2294,0,1,1,1,2687,1,1,3052,4513
33165,44438,35170,4701 E 22ND STREET,6659,3,85711,32,178,248,4,85711,0,0,1,0.0,12.528159767881132,2001-05-31,11,3,3,0.0,240,655,1012,1071,4,1,PIF,,0.0,0,12.052193928717625,4.775000000000001,4.775000000000001,2001/05/31,7.136339957280148,1,0,1,276000.0,0.0,1,4264,0,1,1,1,1721,0,0,2086,3547
39845,57813,22472,893 LAFAYETTE ROAD,2644,31,3842,119,321,188,31,3801,1529,1131,37,12.409017571151187,12.08391066125752,2003-08-22,13,2,2,0.0,240,683,207,1166,32,1,PIF,,0.0,0,10.846992592900088,4.333333333333333,4.333333333333333,2003/08/22,6.901797564995938,1,1,1,422000.0,0.0,1,3451,0,0,1,1,908,0,0,1273,2734
16075,19630,40771,"4751 BEST ROAD, SUITE 350",231,10,30337,47,272,16,11,30339,0,0,1,0.0,12.287657240806912,1996-06-14,6,0,2,0.0,240,865,616,505,11,3,PIF,,0.0,0,12.301337369755954,4.683333333333334,4.683333333333334,1996/06/14,6.5025650970783,1,0,1,217000.0,0.0,1,6076,0,1,1,1,3533,0,0,3898,5359
3160,3642,11030,297A SANTA ROSA STREET,5781,4,93105,70,313,216,5,93454,0,0,1,0.0,12.996802422000108,1992-04-10,2,0,2,0.0,240,668,200,1236,5,1,PIF,,0.0,0,13.601524201271653,9.3,9.3,1992/04/10,6.004602882454531,1,0,1,441000.0,0.0,1,7602,0,1,1,1,5059,0,0,5424,6885
28994,37815,36556,7602 ANTHONY AVENUE,2332,4,92841,261,203,215,5,92705,0,0,1,0.0,12.644330802262578,1999-12-29,10,2,2,0.0,240,516,569,1013,5,1,PIF,,0.0,0,14.127808654707765,4.958333333333333,4.958333333333333,1999/12/29,7.289241826187668,1,0,1,310000.0,0.0,1,4783,0,1,1,1,2240,0,0,2605,4066
32004,42525,3643,2525 JASON COURT,5723,4,92154,38,146,212,5,92106,0,0,1,0.0,12.584512505902088,2001-01-23,11,2,2,0.0,240,353,300,1218,5,1,PIF,,0.0,0,14.140569481237971,5.433333333333334,5.433333333333334,2001/01/23,7.216268878642762,1,0,1,292000.0,0.0,1,4392,0,1,1,1,1849,0,0,2214,3675
13448,16246,38309,US HWY 19,3804,28,28751,246,74,266,28,28786,0,0,1,0.0,13.269059483669356,1995-11-24,6,0,2,0.0,240,0,0,612,29,3,PIF,,0.0,0,12.224972905030654,4.291666666666667,4.291666666666667,1995/11/24,6.398544968228676,1,0,1,579000.0,0.0,1,6279,0,1,1,1,3736,0,0,4101,5562
16513,20191,22508,6150 STEWART PARKWAY,1673,10,30187,47,272,16,11,30339,0,0,1,0.0,12.868763195921677,1996-07-17,6,0,2,0.0,240,1045,142,428,11,1,PIF,,0.0,0,12.301337369755954,4.683333333333334,4.683333333333334,1996/07/17,6.4537352400600065,1,0,1,388000.0,0.0,1,6043,0,1,1,1,3500,0,0,3865,5326
9540,11250,19203,206 W. RHAPSODY,5714,45,78216,0,116,211,45,78210,0,0,1,0.0,12.933623668263474,1994-10-24,5,0,2,0.0,240,0,0,123,47,1,PIF,,0.0,0,13.137697801839217,6.058333333333334,6.058333333333334,1994/10/24,6.135196829849019,1,0,1,414000.0,0.0,1,6675,0,1,1,1,4132,0,0,4497,5958
5279,6061,39654,23301 MISSION AVE.,3574,50,99019,196,307,226,49,99212,0,0,1,0.0,12.392556361841777,1993-05-07,3,0,2,0.0,240,0,0,1296,52,1,PIF,,0.0,0,11.867102190959477,7.349999999999999,7.349999999999999,1993/05/07,6.094269295072137,1,0,1,241000.0,0.0,1,7210,0,1,1,1,4667,0,0,5032,6493
25729,33040,3192,90 WEATHERS STREET DR,7404,28,27596,239,165,69,28,27701,0,0,1,0.0,13.426904041847699,1999-02-02,9,0,2,0.0,240,0,0,497,29,1,PIF,,0.0,0,12.483948670469447,3.1916666666666664,3.1916666666666664,1999/02/02,7.1412371967450525,1,0,1,678000.0,0.0,1,5113,0,1,1,1,2570,0,0,2935,4396
24140,30729,30555,313 LITTLETON ROAD,7132,20,1886,22,316,261,20,2451,0,0,1,0.0,12.34148164933907,1998-08-19,8,0,2,0.0,240,0,0,899,21,1,PIF,,0.0,0,12.425831274453024,3.2916666666666674,3.2916666666666674,1998/08/19,7.002210601682043,1,0,1,229000.0,0.0,1,5280,0,1,1,1,2737,0,0,3102,4563
9538,11247,47856,6380 HOLLYWOOD BLVD.,2877,4,90028,153,18,137,5,90017,0,0,1,0.0,12.095146671399464,1994-10-24,5,0,2,0.0,240,696,317,813,5,2,PIF,,0.0,0,13.722932223270822,7.8583333333333325,7.8583333333333325,1994/10/24,6.135196829849019,1,0,1,179000.0,0.0,1,6675,0,1,1,1,4132,0,0,4497,5958
29377,38383,36297,2133 EASTERN AVENUE,5197,51,53073,294,6,154,50,53716,0,0,1,0.0,13.815511557963774,2000-02-24,10,0,2,0.0,240,673,405,1269,53,1,PIF,,0.0,0,12.103707638852146,3.5416666666666665,3.5416666666666665,2000/02/24,7.2111360204723205,1,0,1,1000000.0,0.0,1,4726,0,1,1,1,2183,0,0,2548,4009
17439,21440,16104,TWO CREAMERY ROAD,1947,21,21727,169,72,93,21,21061,0,0,1,0.0,12.777055016970678,1996-09-19,6,0,2,0.0,240,0,0,499,22,1,PIF,,0.0,0,11.884655214488427,5.033333333333333,5.033333333333333,1996/09/19,6.527957917622549,1,0,1,354000.0,0.0,1,5979,0,1,1,1,3436,0,0,3801,5262
35019,47764,22099,254 EAST CENTRAL STREET,2223,20,2038,22,316,261,20,2451,0,0,1,0.0,13.624351263156136,2002-01-04,12,2,2,0.0,240,582,739,981,21,1,PIF,,0.0,0,12.624678040671851,5.258333333333334,5.258333333333334,2002/01/04,7.0677545452930435,1,0,1,826000.0,0.0,1,4046,0,1,1,1,1503,0,0,1868,3329
3616,4158,4287,"LOT #1, VISTA PARK",258,16,46168,141,216,109,16,46240,0,0,1,0.0,11.91170829631447,1992-07-10,2,0,2,0.0,240,1038,379,615,17,1,PIF,,0.0,0,11.733788818608494,6.558333333333333,6.558333333333333,1992/07/10,6.029771369232348,1,0,1,149000.0,0.0,1,7511,0,1,1,1,4968,0,0,5333,6794
11614,13932,11092,2626 RUTH DRIVE,3035,16,46240,212,83,109,16,46204,0,0,1,0.0,12.301387370778713,1995-06-20,5,0,2,0.0,240,1002,160,851,17,2,PIF,,0.0,0,11.9210862697544,4.608333333333333,4.608333333333333,1995/06/20,6.302582308406,1,0,1,220000.0,0.0,1,6436,0,1,1,1,3893,0,0,4258,5719
2124,2464,20663,906 DOMINION DRIVE,2947,51,54016,294,6,154,50,53716,0,0,1,0.0,13.058360179622305,1991-08-14,1,0,2,0.0,240,0,0,1193,53,1,PIF,,0.0,0,11.559569518366663,5.474999999999999,5.474999999999999,1991/08/14,5.9684517574497145,1,0,1,469000.0,0.0,1,7842,0,1,1,1,5299,0,0,5664,7125
54,69,29467,850 S. CARBON AVE.,5296,46,84501,179,150,210,46,84109,0,0,1,0.0,12.310437165348775,1990-01-22,0,0,2,0.0,240,656,842,218,48,3,PIF,,0.0,0,10.349784255118466,4.408333333333332,4.408333333333332,1990/01/22,5.803265768229568,1,0,1,222000.0,0.0,1,8411,0,1,1,1,5868,0,0,6233,7694
35755,49190,18998,8095 215TH ST W,3432,24,55044,235,197,15,24,55112,0,0,1,0.0,13.680836798801778,2002-04-12,12,0,2,0.0,240,551,696,374,25,1,PIF,,0.0,0,12.219812815565028,4.491666666666666,4.491666666666666,2002/04/12,7.013924476568572,1,0,1,874000.0,0.0,1,3948,0,1,1,1,1405,0,0,1770,3231
45343,72458,36048,1875 N MACARTHUR DRIVE,6628,4,95376,276,43,235,5,95207,2316,1303,50,13.62283558909083,13.457407451830086,2005-05-19,15,2,2,0.0,240,60,740,1221,5,1,CHGOFF,2012-09-13,632051.0,1,14.377333736391131,5.399999999999999,5.399999999999999,2005/05/19,7.083454922556928,1,0,1,1523749.0,0.4147999440852792,1,2674,0,0,1,1,272,0,0,637,2098
5960,6869,29319,P. O. BOX 707,4837,1,35121,258,296,156,2,36117,0,0,1,0.0,12.479913113434042,1993-08-18,3,0,2,0.0,240,0,0,134,2,1,PIF,,0.0,0,11.34526155803962,7.366666666666667,7.366666666666667,1993/08/18,6.124770934108138,1,0,1,263000.0,0.0,1,7107,0,1,1,1,4564,0,0,4929,6390
12000,14409,25858,500 KENT MANOR DRIVE,6281,21,21666,169,72,93,21,21061,0,0,1,0.0,13.527829818844936,1995-07-21,5,0,2,0.0,240,0,0,1118,22,1,PIF,,0.0,0,11.842740592127145,5.041666666666668,5.041666666666668,1995/07/21,6.318283185542962,1,0,1,750000.0,0.0,1,6405,0,1,1,1,3862,0,0,4227,5688
34640,47057,5236,707 CHESTNUT STREET,3838,31,3101,119,321,188,31,3801,0,0,1,0.0,12.025755079404915,2001-11-13,12,2,2,0.0,240,898,7,629,32,1,PIF,,0.0,0,10.793013275890127,4.466666666666667,4.466666666666667,2001/11/13,7.038862455818576,1,0,1,167000.0,0.0,1,4098,0,1,1,1,1555,0,0,1920,3381
34795,47351,5172,14949 #C BEAR VALLEY HIGHWAY,2790,4,99999,261,203,215,5,92705,0,0,1,0.0,13.096021455450707,2001-12-05,12,0,2,0.0,240,1045,142,1217,5,1,PIF,,0.0,0,14.177672749385989,6.65,6.65,2001/12/05,7.065912188287616,1,0,1,487000.0,0.0,1,4076,0,1,1,1,1533,0,0,1898,3359
30567,40178,862,96 MARLIN DRIVE,578,1,35957,258,296,156,2,36117,0,0,1,0.0,11.350418300109133,2000-07-19,10,0,2,0.0,240,1002,160,854,2,2,PIF,,0.0,0,11.688922061306995,4.575,4.575,2000/07/19,7.301795343122079,1,0,1,85000.0,0.0,1,4580,0,1,1,1,2037,0,0,2402,3863
4203,4823,38038,11270 CORNELL PARK DRIVE,562,36,45242,134,100,50,36,45212,0,0,1,0.0,12.45293662970407,1992-10-15,3,0,2,0.0,240,543,442,583,37,1,PIF,,0.0,0,12.46694579884378,6.616666666666667,6.616666666666667,1992/10/15,6.017619519197595,1,0,1,256000.0,0.0,1,7414,0,1,1,1,4871,0,0,5236,6697
18424,22834,32466,P. O. BOX 1225,1282,1,35051,258,296,156,2,36117,0,0,1,0.0,11.097425172408931,1996-12-09,7,0,2,0.0,240,0,0,1270,2,1,PIF,,0.0,0,11.55986820942452,4.975,4.975,1996/12/09,6.621086040107884,1,0,1,66000.0,0.0,1,5898,0,1,1,1,3355,0,0,3720,5181
3611,4151,37659,102 SEARS ROAD,1088,50,98532,110,67,218,49,98168,0,0,1,0.0,12.950390487958611,1992-07-10,2,0,2,0.0,240,320,944,796,52,1,PIF,,0.0,0,11.809096404817915,7.341666666666666,7.341666666666666,1992/07/10,6.029771369232348,1,0,1,421000.0,0.0,1,7511,0,1,1,1,4968,0,0,5333,6794
21409,26907,29676,6685 DOUBLETREE AVENUE,1283,36,43229,74,306,55,36,43215,0,0,1,0.0,12.641099792120599,1997-11-10,8,0,2,0.0,240,0,0,497,37,1,PIF,,0.0,0,12.798377145186251,4.308333333333334,4.308333333333334,1997/11/10,6.826686216870367,1,0,1,309000.0,0.0,1,5562,0,1,1,1,3019,0,0,3384,4845
18783,23330,39523,2335 3RD AVENUE SOUTH,4143,24,55404,279,182,252,24,55110,0,0,1,0.0,13.165424782571751,1997-01-24,7,0,2,0.0,240,0,0,654,27,1,PIF,,0.0,0,11.96177248820416,3.2583333333333333,5.708333333333332,1997/01/24,6.64836262091566,1,0,0,522000.0,0.0,1,5852,0,1,1,1,3309,0,0,3674,5135
7995,9323,10574,4990 NORTH HWY 169,4497,24,55428,172,16,150,24,55401,0,0,1,0.0,12.464587201678082,1994-05-10,4,0,2,0.0,240,61,288,617,25,1,PIF,,0.0,0,11.761098742777241,4.058333333333334,4.058333333333334,1994/05/10,6.102580988098849,1,0,1,259000.0,0.0,1,6842,0,1,1,1,4299,0,0,4664,6125
46579,76153,10017,535 WEST ALTO RD,3306,16,46902,141,216,109,16,46240,592,728,22,12.550552024964,12.055255569732175,2005-09-23,15,0,2,0.0,240,1045,142,646,17,1,PIF,,0.0,0,12.403854490460676,5.466666666666666,5.466666666666666,2005/09/23,7.103560552999473,1,1,1,454250.0,0.0,1,2688,0,0,1,1,145,0,0,510,1971
25801,33150,28782,1561 CREEKSIDE DRIVE,2150,4,95630,231,329,63,6,80202,0,0,1,0.0,13.815511557963774,1999-02-09,9,2,2,0.0,240,969,621,1187,5,1,PIF,,0.0,0,14.03632660273537,5.233333333333333,5.233333333333333,1999/02/09,7.104259135671425,0,0,1,1000000.0,0.0,1,5106,0,1,1,1,2563,0,0,2928,4389
21745,27391,49817,3305 & 3321 RIO MIRADA DR,311,4,93308,167,91,22,5,93301,0,0,1,0.0,13.04115549117383,1997-12-16,8,0,2,0.0,240,0,0,723,5,1,PIF,,0.0,0,13.953394738447546,5.95,5.95,1997/12/16,6.876305868005666,1,0,1,461000.0,0.0,1,5526,0,1,1,1,2983,0,0,3348,4809
16503,20179,40905,2057 EAST HWY 2,2485,24,55744,173,267,229,24,56301,0,0,1,0.0,12.69771850797869,1996-07-17,6,0,2,0.0,240,560,384,681,25,1,PIF,,0.0,0,11.890548556316965,3.941666666666667,3.941666666666667,1996/07/17,6.4537352400600065,1,0,1,327000.0,0.0,1,6043,0,1,1,1,3500,0,0,3865,5326
39598,57227,51118,3201 ROUTE 9,5363,35,12801,105,233,5,35,12207,1977,1538,14,1.3862943611198906,12.48370817000007,2003-07-23,13,0,2,0.0,240,657,573,1440,36,1,PIF,,0.0,0,13.716001334502756,6.3916666666666675,6.3916666666666675,2003/07/23,6.897310910962702,1,0,1,264003.0,0.0,1,3481,0,0,1,1,938,0,0,1303,2764
12431,14960,8557,GRN VALLEY PKWAY & WINDMILL,2762,34,89104,184,88,125,34,89144,0,0,1,0.0,12.641099792120599,1995-08-29,5,0,2,0.0,240,0,0,293,35,2,PIF,,0.0,0,10.80467073795224,5.558333333333333,5.558333333333333,1995/08/29,6.329720905522696,1,0,1,309000.0,0.0,1,6366,0,1,1,1,3823,0,0,4188,5649
23329,29599,51310,520 MAIN STREET,3928,20,2649,253,293,241,20,2780,0,0,1,0.0,12.556733038263905,1998-06-05,8,0,2,0.0,240,0,0,86,21,2,PIF,,0.0,0,12.425831274453024,3.2916666666666674,3.2916666666666674,1998/06/05,7.016484102018113,1,0,1,284000.0,0.0,1,5355,0,1,1,1,2812,0,0,3177,4638
